itemname,price,type,count
Aurora Frost Helmet,199, Arcane Helmet,1
Aurora Frost Helmet,200, Arcane Helmet,1
Aurora Frost Helmet,250, Arcane Helmet,1
Automatic Trigger,3, Mod,3
Automatic Trigger,4, Mod,3
Automatic Trigger,5, Mod,2
Automatic Trigger,9, Mod,1
Automatic Trigger,10, Mod,4
Automatic Trigger,15, Mod,4
Auxiliary Power,5, Mod,5
Auxiliary Power,6, Mod,5
Auxiliary Power,7, Mod,2
Auxiliary Power,9, Mod,1
Auxiliary Power,10, Mod,1
Auxiliary Power,30, Mod,1
Avalon Excalibur Helmet,50, Arcane Helmet,2
Avalon Excalibur Helmet,60, Arcane Helmet,3
Avalon Excalibur Helmet,65, Arcane Helmet,1
Avalon Excalibur Helmet,70, Arcane Helmet,2
Avalon Excalibur Helmet,78, Arcane Helmet,1
Avalon Excalibur Helmet,80, Arcane Helmet,3
Avalon Excalibur Helmet,85, Arcane Helmet,1
Avalon Excalibur Helmet,90, Arcane Helmet,1
Avalon Excalibur Helmet,99, Arcane Helmet,1
Avalon Excalibur Helmet,100, Arcane Helmet,2
Avalon Excalibur Helmet,150, Arcane Helmet,1
Aviator,345, Mod,1
Aviator,385, Mod,1
Aviator,445, Mod,2
Aviator,455, Mod,1
Aviator,485, Mod,3
Backdraft Ember Helmet,25, Arcane Helmet,1
Backdraft Ember Helmet,50, Arcane Helmet,2
Backdraft Ember Helmet,60, Arcane Helmet,2
Backdraft Ember Helmet,65, Arcane Helmet,1
Backdraft Ember Helmet,75, Arcane Helmet,1
Backdraft Ember Helmet,100, Arcane Helmet,1
Backdraft Ember Helmet,250, Arcane Helmet,1
Ballistic Bullseye,10, Mod,41
Ballistic Bullseye,13, Mod,2
Ballistic Bullseye,15, Mod,1
Ballistic Bullseye,20, Mod,80
Bane of Corpus,3, Mod,4
Bane of Corpus,5, Mod,1
Bane of Infested,4, Mod,11
Bane of Infested,5, Mod,1
Barrel Diffusion,3, Mod,3
Barrel Diffusion,4, Mod,10
Barrel Diffusion,5, Mod,58
Barrel Diffusion,6, Mod,4
Barrel Diffusion,7, Mod,1
Barrel Diffusion,8, Mod,3
Barrel Diffusion,9, Mod,1
Barrel Diffusion,10, Mod,22
Barrel Diffusion,15, Mod,1
Barrel Diffusion,20, Mod,3
Battering Maneuver,9, Mod,1
Battering Maneuver,10, Mod,1
Berserker,5, Mod,9
Berserker,6, Mod,4
Berserker,7, Mod,19
Berserker,8, Mod,33
Berserker,9, Mod,44
Berserker,10, Mod,43
Berserker,12, Mod,4
Berserker,15, Mod,4
Berserker,19, Mod,2
Berserker,20, Mod,11
Berserker,28, Mod,1
Berserker,30, Mod,1
Berserker,40, Mod,1
Bite,15, Mod,4
Bite,18, Mod,2
Bite,19, Mod,4
Bite,20, Mod,12
Bite,21, Mod,1
Bite,22, Mod,3
Bite,23, Mod,1
Bite,24, Mod,4
Bite,25, Mod,6
Bite,30, Mod,5
Bite,40, Mod,1
Bite,45, Mod,1
Bite,50, Mod,1
Bite,150, Mod,2
Bite,200, Mod,1
Bite,280, Mod,1
Bite,300, Mod,2
Bite,330, Mod,2
Bite,350, Mod,1
Bite,398, Mod,1
Bite,399, Mod,1
Bite,400, Mod,2
Blade of Truth,10, Mod,1
Blade of Truth,15, Mod,1
Bladed Rounds,10, Mod,5
Bladed Rounds,42, Mod,11
Bladed Rounds,45, Mod,3
Bladed Rounds,48, Mod,1
Bladed Rounds,49, Mod,1
Bladed Rounds,50, Mod,61
Bladed Rounds,55, Mod,36
Bladed Rounds,58, Mod,2
Bladed Rounds,60, Mod,38
Bladed Rounds,64, Mod,1
Bladed Rounds,65, Mod,19
Bladed Rounds,70, Mod,6
Bladed Rounds,80, Mod,1
Bladed Rounds,135, Mod,3
Bladed Rounds,145, Mod,3
Blaze,6, Mod,1
Blaze,7, Mod,2
Blaze,8, Mod,3
Blaze,9, Mod,5
Blaze,10, Mod,16
Blaze,12, Mod,4
Blaze,13, Mod,1
Blaze,14, Mod,7
Blaze,15, Mod,17
Blaze,17, Mod,2
Blaze,19, Mod,1
Blaze,20, Mod,7
Blazing Steel,10, Mod,2
Bleeding Edge,4, Mod,1
Bleeding Edge,5, Mod,1
Bleeding Edge,10, Mod,15
Bleeding Willow,1, Mod,3
Bleeding Willow,2, Mod,8
Bleeding Willow,3, Mod,10
Bleeding Willow,4, Mod,10
Bleeding Willow,5, Mod,11
Bleeding Willow,11, Mod,1
Bleeding Willow,12, Mod,1
Bleeding Willow,15, Mod,1
Blind Justice,3, Mod,29
Blind Justice,4, Mod,23
Blind Justice,5, Mod,10
Blind Justice,7, Mod,5
Blind Justice,10, Mod,4
Blind Justice,15, Mod,3
Blind Justice,16, Mod,1
Blind Justice,17, Mod,1
Blind Rage,18, Mod,1
Blind Rage,19, Mod,2
Blind Rage,20, Mod,29
Blind Rage,22, Mod,3
Blind Rage,23, Mod,1
Blind Rage,24, Mod,12
Blind Rage,25, Mod,52
Blind Rage,26, Mod,1
Blind Rage,27, Mod,5
Blind Rage,28, Mod,14
Blind Rage,29, Mod,10
Blind Rage,30, Mod,50
Blind Rage,35, Mod,7
Blind Rage,40, Mod,3
Blind Rage,80, Mod,2
Blind Rage,85, Mod,2
Blind Rage,100, Mod,1
Blind Rage,120, Mod,1
Blind Rage,130, Mod,1
Blind Rage,150, Mod,4
Blind Rage,160, Mod,1
Blind Rage,175, Mod,1
Blind Rage,180, Mod,3
Blind Rage,200, Mod,5
Blind Rage,215, Mod,1
Blind Rage,220, Mod,1
Blind Rage,225, Mod,1
Blind Rage,250, Mod,5
Blind Rage,270, Mod,3
Blind Rage,280, Mod,1
Blind Rage,300, Mod,7
Blind Rage,310, Mod,1
Blind Rage,320, Mod,1
Blind Rage,330, Mod,1
Blind Rage,340, Mod,3
Blind Rage,349, Mod,1
Blind Rage,350, Mod,6
Blind Rage,380, Mod,1
Blind Rage,390, Mod,1
Blind Rage,399, Mod,1
Blind Rage,400, Mod,2
Blind Rage,450, Mod,2
Blood Rush,10, Mod,4
Blood Rush,15, Mod,9
Blood Rush,18, Mod,13
Blood Rush,19, Mod,7
Blood Rush,20, Mod,49
Blood Rush,22, Mod,3
Blood Rush,23, Mod,9
Blood Rush,24, Mod,13
Blood Rush,25, Mod,89
Blood Rush,28, Mod,1
Blood Rush,30, Mod,36
Blood Rush,32, Mod,5
Blood Rush,34, Mod,1
Blood Rush,35, Mod,30
Blood Rush,38, Mod,1
Blood Rush,39, Mod,3
Blood Rush,40, Mod,5
Blood Rush,44, Mod,2
Blood Rush,45, Mod,1
Blood Rush,50, Mod,8
Blood Rush,60, Mod,2
Blood Rush,65, Mod,1
Blood Rush,80, Mod,4
Blood Rush,90, Mod,1
Blood Rush,120, Mod,1
Blood Rush,130, Mod,1
Blood Rush,150, Mod,4
Blood Rush,160, Mod,2
Blood Rush,170, Mod,2
Blood Rush,175, Mod,1
Blood Rush,177, Mod,1
Blood Rush,180, Mod,3
Blood Rush,190, Mod,1
Blood Rush,195, Mod,2
Blood Rush,200, Mod,3
Blood Rush,220, Mod,1
Blood Rush,230, Mod,1
Blood Rush,235, Mod,2
Blood Rush,240, Mod,1
Blood Rush,245, Mod,6
Blood Rush,250, Mod,9
Blood Rush,270, Mod,2
Blood Rush,285, Mod,1
Blood Rush,295, Mod,4
Blood Rush,300, Mod,4
Blood Rush,310, Mod,1
Blood Rush,315, Mod,1
Blood Rush,325, Mod,3
Blood Rush,345, Mod,1
Blood Rush,350, Mod,5
Blood Rush,450, Mod,1
Blood Rush,500, Mod,1
Blunderbuss,20, Mod,20
Bo Prime Blueprint,1, Blueprint,6
Bo Prime Blueprint,2, Blueprint,29
Bo Prime Blueprint,3, Blueprint,24
Bo Prime Blueprint,4, Blueprint,9
Bo Prime Blueprint,5, Blueprint,45
Bo Prime Blueprint,6, Blueprint,2
Bo Prime Blueprint,7, Blueprint,2
Bo Prime Blueprint,10, Blueprint,16
Bo Prime Blueprint,14, Blueprint,3
Bo Prime Blueprint,15, Blueprint,3
Bo Prime Handle,15, Blueprint,6
Bo Prime Handle,18, Blueprint,1
Bo Prime Handle,19, Blueprint,1
Bo Prime Handle,20, Blueprint,31
Bo Prime Handle,23, Blueprint,2
Bo Prime Handle,24, Blueprint,1
Bo Prime Handle,25, Blueprint,46
Bo Prime Handle,28, Blueprint,4
Bo Prime Handle,29, Blueprint,6
Bo Prime Handle,30, Blueprint,24
Bo Prime Handle,35, Blueprint,2
Bo Prime Handle,40, Blueprint,2
Bo Prime Handle,65, Blueprint,1
Bo Prime Handle,70, Blueprint,1
Bo Prime Handle,95, Blueprint,3
Bo Prime Ornament,1, Blueprint,25
Bo Prime Ornament,2, Blueprint,41
Bo Prime Ornament,3, Blueprint,45
Bo Prime Ornament,4, Blueprint,8
Bo Prime Ornament,5, Blueprint,37
Bo Prime Ornament,8, Blueprint,2
Bo Prime Ornament,10, Blueprint,9
Bo Prime Ornament,12, Blueprint,2
Bo Prime Ornament,15, Blueprint,1
Bo Prime Ornament,45, Blueprint,1
Bo Prime Set,6, Set,50
Bo Prime Set,25, Set,7
Bo Prime Set,29, Set,1
Bo Prime Set,30, Set,6
Bo Prime Set,34, Set,1
Bo Prime Set,35, Set,10
Bo Prime Set,37, Set,4
Bo Prime Set,39, Set,3
Bo Prime Set,40, Set,19
Bo Prime Set,45, Set,21
Bo Prime Set,48, Set,1
Bo Prime Set,50, Set,6
Bo Prime Set,80, Set,1
Bo Prime Set,120, Set,2
Bo Prime Set,150, Set,1
Boar Prime Barrel,75, Blueprint,1
Boar Prime Barrel,85, Blueprint,1
Boar Prime Barrel,95, Blueprint,3
Boar Prime Barrel,149, Blueprint,1
Boar Prime Barrel,150, Blueprint,1
Boar Prime Barrel,160, Blueprint,2
Boar Prime Barrel,180, Blueprint,3
Boar Prime Barrel,190, Blueprint,1
Boar Prime Barrel,199, Blueprint,1
Boar Prime Barrel,200, Blueprint,6
Boar Prime Blueprint,10, Blueprint,2
Boar Prime Blueprint,15, Blueprint,17
Boar Prime Blueprint,17, Blueprint,3
Boar Prime Blueprint,18, Blueprint,1
Boar Prime Blueprint,20, Blueprint,4
Boar Prime Blueprint,29, Blueprint,7
Boar Prime Blueprint,30, Blueprint,1
Boar Prime Blueprint,40, Blueprint,1
Boar Prime Receiver,5, Blueprint,1
Boar Prime Receiver,7, Blueprint,1
Boar Prime Receiver,8, Blueprint,6
Boar Prime Receiver,9, Blueprint,1
Boar Prime Receiver,10, Blueprint,13
Boar Prime Receiver,14, Blueprint,4
Boar Prime Receiver,15, Blueprint,3
Boar Prime Receiver,18, Blueprint,1
Boar Prime Receiver,19, Blueprint,1
Boar Prime Receiver,20, Blueprint,10
Boar Prime Receiver,23, Blueprint,6
Boar Prime Receiver,25, Blueprint,4
Boar Prime Receiver,35, Blueprint,1
Boar Prime Receiver,40, Blueprint,1
Boar Prime Set,1, Set,200
Boar Prime Set,60, Set,1
Boar Prime Set,180, Set,2
Boar Prime Set,189, Set,4
Boar Prime Set,190, Set,1
Boar Prime Set,195, Set,1
Boar Prime Set,199, Set,2
Boar Prime Set,200, Set,17
Boar Prime Set,204, Set,1
Boar Prime Set,205, Set,1
Boar Prime Set,210, Set,15
Boar Prime Set,214, Set,1
Boar Prime Set,220, Set,7
Boar Prime Set,225, Set,2
Boar Prime Set,230, Set,2
Boar Prime Set,240, Set,3
Boar Prime Set,248, Set,1
Boar Prime Set,249, Set,1
Boar Prime Set,250, Set,9
Boar Prime Set,275, Set,1
Boar Prime Set,300, Set,4
Boar Prime Stock,5, Blueprint,1
Boar Prime Stock,12, Blueprint,3
Boar Prime Stock,14, Blueprint,2
Boar Prime Stock,15, Blueprint,7
Boar Prime Stock,18, Blueprint,2
Boar Prime Stock,19, Blueprint,2
Boar Prime Stock,20, Blueprint,11
Boar Prime Stock,29, Blueprint,3
Boar Prime Stock,30, Blueprint,2
Boar Prime Stock,40, Blueprint,1
Boar Prime Stock,44, Blueprint,1
Boar Prime Stock,45, Blueprint,1
Body Count,5, Mod,5
Body Count,10, Mod,52
Body Count,14, Mod,18
Body Count,15, Mod,57
Body Count,18, Mod,10
Body Count,19, Mod,24
Body Count,20, Mod,164
Body Count,24, Mod,4
Body Count,25, Mod,15
Body Count,30, Mod,11
Body Count,45, Mod,3
Body Count,50, Mod,2
Body Count,85, Mod,1
Body Count,95, Mod,1
Boltor Prime Barrel,4, Blueprint,1
Boltor Prime Barrel,5, Blueprint,1
Boltor Prime Barrel,7, Blueprint,2
Boltor Prime Barrel,8, Blueprint,5
Boltor Prime Barrel,9, Blueprint,3
Boltor Prime Barrel,10, Blueprint,35
Boltor Prime Barrel,15, Blueprint,7
Boltor Prime Barrel,20, Blueprint,8
Boltor Prime Barrel,25, Blueprint,5
Boltor Prime Barrel,30, Blueprint,3
Boltor Prime Barrel,35, Blueprint,1
Boltor Prime Barrel,75, Blueprint,7
Boltor Prime Blueprint,45, Blueprint,3
Boltor Prime Blueprint,70, Blueprint,3
Boltor Prime Blueprint,75, Blueprint,2
Boltor Prime Blueprint,80, Blueprint,8
Boltor Prime Blueprint,90, Blueprint,5
Boltor Prime Blueprint,95, Blueprint,3
Boltor Prime Blueprint,98, Blueprint,3
Boltor Prime Blueprint,99, Blueprint,1
Boltor Prime Blueprint,100, Blueprint,14
Boltor Prime Reciever,15, Blueprint,3
Boltor Prime Reciever,20, Blueprint,3
Boltor Prime Reciever,25, Blueprint,12
Boltor Prime Reciever,28, Blueprint,2
Boltor Prime Reciever,29, Blueprint,9
Boltor Prime Reciever,30, Blueprint,14
Boltor Prime Reciever,35, Blueprint,3
Boltor Prime Reciever,39, Blueprint,4
Boltor Prime Reciever,40, Blueprint,5
Boltor Prime Reciever,45, Blueprint,2
Boltor Prime Reciever,50, Blueprint,2
Boltor Prime Reciever,60, Blueprint,4
Boltor Prime Set,35, Set,4
Boltor Prime Set,67, Set,1
Boltor Prime Set,100, Set,8
Boltor Prime Set,110, Set,2
Boltor Prime Set,120, Set,6
Boltor Prime Set,125, Set,1
Boltor Prime Set,130, Set,8
Boltor Prime Set,135, Set,2
Boltor Prime Set,140, Set,17
Boltor Prime Set,145, Set,12
Boltor Prime Set,149, Set,2
Boltor Prime Set,150, Set,55
Boltor Prime Set,155, Set,9
Boltor Prime Set,158, Set,2
Boltor Prime Set,159, Set,4
Boltor Prime Set,160, Set,10
Boltor Prime Set,169, Set,2
Boltor Prime Set,170, Set,9
Boltor Prime Set,175, Set,5
Boltor Prime Set,180, Set,1
Boltor Prime Set,185, Set,2
Boltor Prime Set,189, Set,3
Boltor Prime Set,190, Set,2
Boltor Prime Set,200, Set,21
Boltor Prime Set,220, Set,2
Boltor Prime Set,230, Set,1
Boltor Prime Set,249, Set,1
Boltor Prime Set,250, Set,3
Boltor Prime Stock,3, Blueprint,2
Boltor Prime Stock,4, Blueprint,1
Boltor Prime Stock,5, Blueprint,18
Boltor Prime Stock,6, Blueprint,1
Boltor Prime Stock,7, Blueprint,3
Boltor Prime Stock,8, Blueprint,2
Boltor Prime Stock,9, Blueprint,4
Boltor Prime Stock,10, Blueprint,62
Boltor Prime Stock,15, Blueprint,18
Boltor Prime Stock,20, Blueprint,7
Boltor Prime Stock,25, Blueprint,1
Boltor Prime Stock,30, Blueprint,3
Boltor Prime Stock,35, Blueprint,2
Boltor Prime Stock,75, Blueprint,6
Bore,70, Mod,1
Bore,78, Mod,1
Bore,85, Mod,1
Bore,119, Mod,1
Bore,120, Mod,1
Bore,140, Mod,2
Bore,150, Mod,6
Bore,160, Mod,1
Bore,170, Mod,2
Bore,174, Mod,2
Bore,180, Mod,1
Bore,190, Mod,1
Bore,199, Mod,1
Bore,200, Mod,4
Bore,225, Mod,1
Bore,250, Mod,1
Bounty Hunter,8, Mod,1000
Brain Storm (Grakata),9, Mod,1
Brain Storm (Grakata),10, Mod,2
Brain Storm (Grakata),20, Mod,1
Braton Prime Barrel,2, Blueprint,19
Braton Prime Barrel,3, Blueprint,18
Braton Prime Barrel,4, Blueprint,17
Braton Prime Barrel,5, Blueprint,28
Braton Prime Barrel,6, Blueprint,5
Braton Prime Barrel,7, Blueprint,1
Braton Prime Barrel,10, Blueprint,7
Braton Prime Barrel,14, Blueprint,1
Braton Prime Blueprint,2, Blueprint,1
Braton Prime Blueprint,3, Blueprint,3
Braton Prime Blueprint,4, Blueprint,17
Braton Prime Blueprint,5, Blueprint,20
Braton Prime Blueprint,10, Blueprint,1
Braton Prime Blueprint,15, Blueprint,2
Braton Prime Receiver,2, Blueprint,1
Braton Prime Receiver,3, Blueprint,3
Braton Prime Receiver,5, Blueprint,9
Braton Prime Receiver,6, Blueprint,4
Braton Prime Receiver,7, Blueprint,5
Braton Prime Receiver,8, Blueprint,16
Braton Prime Receiver,9, Blueprint,2
Braton Prime Receiver,10, Blueprint,5
Braton Prime Receiver,15, Blueprint,1
Braton Prime Set,15, Set,7
Braton Prime Set,17, Set,2
Braton Prime Set,18, Set,1
Braton Prime Set,19, Set,3
Braton Prime Set,20, Set,12
Braton Prime Set,22, Set,2
Braton Prime Set,23, Set,5
Braton Prime Set,24, Set,6
Braton Prime Set,25, Set,14
Braton Prime Set,27, Set,1
Braton Prime Set,28, Set,2
Braton Prime Set,29, Set,3
Braton Prime Set,30, Set,12
Braton Prime Set,35, Set,4
Braton Prime Set,40, Set,3
Braton Prime Set,45, Set,1
Braton Prime Stock,3, Blueprint,5
Braton Prime Stock,4, Blueprint,4
Braton Prime Stock,5, Blueprint,14
Braton Prime Stock,6, Blueprint,3
Braton Prime Stock,7, Blueprint,3
Braton Prime Stock,8, Blueprint,5
Braton Prime Stock,9, Blueprint,1
Braton Prime Stock,10, Blueprint,10
Breach Loader,50, Mod,2
Breach Loader,65, Mod,1
Breach Loader,90, Mod,4
Breach Loader,100, Mod,7
Breach Loader,120, Mod,6
Breach Loader,130, Mod,2
Breach Loader,145, Mod,2
Breach Loader,149, Mod,1
Breach Loader,150, Mod,5
Breach Loader,195, Mod,1
Breach Loader,200, Mod,5
Breach Loader,250, Mod,1
Bright Purity,9, Mod,3
Bright Purity,10, Mod,9
Bright Purity,12, Mod,2
Bright Purity,13, Mod,2
Bright Purity,15, Mod,4
Bright Purity,99, Mod,99
Bright Purity,100, Mod,30
Broad Eye,5, Mod,1
Broad Eye,8, Mod,1000
Bronco Prime Barrel,5, Blueprint,3
Bronco Prime Barrel,8, Blueprint,1
Bronco Prime Barrel,9, Blueprint,2
Bronco Prime Barrel,10, Blueprint,17
Bronco Prime Barrel,11, Blueprint,1
Bronco Prime Barrel,12, Blueprint,2
Bronco Prime Barrel,13, Blueprint,1
Bronco Prime Barrel,14, Blueprint,4
Bronco Prime Barrel,15, Blueprint,19
Bronco Prime Blueprint,2, Blueprint,20
Bronco Prime Blueprint,3, Blueprint,4
Bronco Prime Blueprint,4, Blueprint,10
Bronco Prime Blueprint,5, Blueprint,4
Bronco Prime Blueprint,8, Blueprint,4
Bronco Prime Blueprint,10, Blueprint,3
Bronco Prime Blueprint,15, Blueprint,1
Bronco Prime Blueprint,20, Blueprint,1
Bronco Prime Receiver,4, Blueprint,1
Bronco Prime Receiver,5, Blueprint,10
Bronco Prime Receiver,6, Blueprint,5
Bronco Prime Receiver,7, Blueprint,4
Bronco Prime Receiver,8, Blueprint,11
Bronco Prime Receiver,9, Blueprint,4
Bronco Prime Receiver,10, Blueprint,7
Bronco Prime Set,15, Set,4
Bronco Prime Set,20, Set,3
Bronco Prime Set,22, Set,1
Bronco Prime Set,24, Set,2
Bronco Prime Set,25, Set,9
Bronco Prime Set,29, Set,3
Bronco Prime Set,30, Set,17
Bronco Prime Set,32, Set,1
Bronco Prime Set,34, Set,1
Bronco Prime Set,35, Set,4
Bronco Prime Set,40, Set,5
Bronco Prime Set,49, Set,2
Brutal Tide,3, Mod,8
Brutal Tide,4, Mod,4
Brutal Tide,5, Mod,2
Brutal Tide,7, Mod,1
Brutal Tide,8, Mod,6
Brutal Tide,10, Mod,2
Burdened Magazine,3, Mod,3
Burdened Magazine,4, Mod,2
Burdened Magazine,5, Mod,5
Burning Wasp,1, Mod,5
Burning Wasp,2, Mod,29
Burning Wasp,3, Mod,42
Burning Wasp,20, Mod,1
Burston Prime Barrel,2, Blueprint,5
Burston Prime Barrel,3, Blueprint,19
Burston Prime Barrel,4, Blueprint,36
Burston Prime Barrel,5, Blueprint,24
Burston Prime Barrel,9, Blueprint,3
Burston Prime Barrel,10, Blueprint,17
Burston Prime Barrel,13, Blueprint,1
Burston Prime Barrel,15, Blueprint,2
Burston Prime Blueprint,2, Blueprint,3
Burston Prime Blueprint,3, Blueprint,15
Burston Prime Blueprint,4, Blueprint,18
Burston Prime Blueprint,5, Blueprint,13
Burston Prime Blueprint,6, Blueprint,1
Burston Prime Blueprint,10, Blueprint,7
Burston Prime Receiver,1, Blueprint,1
Burston Prime Receiver,2, Blueprint,8
Burston Prime Receiver,3, Blueprint,13
Burston Prime Receiver,4, Blueprint,17
Burston Prime Receiver,5, Blueprint,26
Burston Prime Receiver,10, Blueprint,1
Burston Prime Set,1, Set,12
Burston Prime Set,7, Set,1
Burston Prime Set,10, Set,13
Burston Prime Set,11, Set,1
Burston Prime Set,12, Set,9
Burston Prime Set,13, Set,7
Burston Prime Set,14, Set,11
Burston Prime Set,15, Set,23
Burston Prime Set,16, Set,1
Burston Prime Set,18, Set,5
Burston Prime Set,20, Set,9
Burston Prime Set,22, Set,1
Burston Prime Set,25, Set,8
Burston Prime Set,30, Set,10
Burston Prime Set,40, Set,1
Burston Prime Set,45, Set,1
Burston Prime Set,50, Set,2
Burston Prime Stock,1, Blueprint,12
Burston Prime Stock,2, Blueprint,49
Burston Prime Stock,3, Blueprint,18
Burston Prime Stock,4, Blueprint,20
Burston Prime Stock,5, Blueprint,27
Burston Prime Stock,6, Blueprint,1
Burston Prime Stock,10, Blueprint,1
Burston Prime Stock,12, Blueprint,1
Burston Prime Stock,20, Blueprint,2
Buzz Kill,85, Mod,1
Buzz Kill,100, Mod,7
Buzz Kill,110, Mod,3
Buzz Kill,115, Mod,6
Buzz Kill,120, Mod,18
Buzz Kill,124, Mod,1
Buzz Kill,125, Mod,5
Buzz Kill,129, Mod,1
Buzz Kill,130, Mod,10
Buzz Kill,132, Mod,2
Buzz Kill,135, Mod,4
Buzz Kill,140, Mod,13
Buzz Kill,145, Mod,7
Buzz Kill,148, Mod,1
Buzz Kill,149, Mod,8
Buzz Kill,150, Mod,28
Buzz Kill,155, Mod,4
Buzz Kill,158, Mod,2
Buzz Kill,159, Mod,1
Buzz Kill,160, Mod,2
Buzz Kill,165, Mod,3
Buzz Kill,169, Mod,2
Buzz Kill,170, Mod,6
Buzz Kill,175, Mod,8
Buzz Kill,179, Mod,2
Buzz Kill,180, Mod,8
Buzz Kill,185, Mod,2
Buzz Kill,194, Mod,2
Buzz Kill,195, Mod,1
Buzz Kill,198, Mod,1
Buzz Kill,199, Mod,2
Buzz Kill,200, Mod,11
Buzz Kill,235, Mod,1
Buzz Kill,245, Mod,1
Buzz Kill,250, Mod,2
Buzz Kill,300, Mod,1
Buzz Kill,320, Mod,1
Buzz Kill,350, Mod,1
Buzz Kill,360, Mod,1
Buzz Kill,399, Mod,1
Buzz Kill,700, Mod,1
Buzz Kill,999, Mod,2
Buzz Kill,1000, Mod,1
Calculated Spring,4, Mod,1000
Calm & Frenzy,10, Mod,3
Calm & Frenzy,11, Mod,1
Calm & Frenzy,12, Mod,3
Calm & Frenzy,14, Mod,1
Calm & Frenzy,15, Mod,1
Capacitance,5, Mod,1
Capacitance,10, Mod,41
Capacitance,12, Mod,1
Capacitance,13, Mod,2
Capacitance,15, Mod,1
Capacitance,20, Mod,80
Capture I,1, Void Key,20
Capture I,2, Void Key,11
Capture II,2, Void Key,5
Capture III,3, Void Key,3
Capture III,10, Void Key,1
Capture IV,2, Void Key,6
Capture IV,3, Void Key,1
Carrier Prime Blueprint,1, Blueprint,3
Carrier Prime Blueprint,3, Blueprint,15
Carrier Prime Blueprint,4, Blueprint,26
Carrier Prime Blueprint,5, Blueprint,45
Carrier Prime Blueprint,6, Blueprint,6
Carrier Prime Blueprint,10, Blueprint,5
Carrier Prime Blueprint,20, Blueprint,3
Carrier Prime Carapace,20, Blueprint,1
Carrier Prime Carapace,23, Blueprint,1
Carrier Prime Carapace,30, Blueprint,2
Carrier Prime Carapace,34, Blueprint,1
Carrier Prime Carapace,35, Blueprint,8
Carrier Prime Carapace,37, Blueprint,1
Carrier Prime Carapace,38, Blueprint,2
Carrier Prime Carapace,39, Blueprint,5
Carrier Prime Carapace,40, Blueprint,27
